,Poem ID,Poem Name,Verse,Vazha,Hewitt,Google,Gemini,ChatGPT,Hewitt - Google,Hewitt - Gemini,Hewitt - ChatGPT
171,10,Consciences Song,3,"რა დავაშავე, უფალო, რომ კაცს ამკიდე ბარგადა","Where have I offended, Lord, That you have set me as a cross upon mankind,",what have i done wrong lord To hang a bag on a man,"What have I done, Lord, That you have burdened me with man","What have I done wrong, Lord,  that you burdened me with this load",0.4980415,0.6381421,0.5987523
172,10,Consciences Song,4,და დაჟინებით ჩურჩული ჩემი გულს დასდევ ხარკადა.,And my whispers You have laid upon men’s hearts as a tithe?,and whispered insistently Kharkada chases my heart.,And persistently whispered My heart is burdened with tribute.,and the persistent whisper follows my heart as a toll.,0.35240132,0.55175686,0.48483163
173,10,Consciences Song,5,"კაცი იტანჯვის, ვერ მთავსობს, ცდილობს გამაგდოს ჩქარაო…","Men suffer, cannot bear me, Seek hurriedly to cast me out...","A man suffers, he can't stand me. trying to throw me out quick…","Man suffers, he cannot finish, He tries to get rid of me quickly...","Man suffers, cannot bear it, tries to expel me quickly...",0.65577614,0.60513973,0.68342376
174,10,Consciences Song,6,მაგრამ უჩემოდ სახელი ბევრმა კი გაიშავაო.,"But many are those who, neglecting me, Have blackened their reputation.",But without my name Many have blacked out.,But without me the name Many have tarnished it.,But many have tarnished their name even without me.,0.43746525,0.6100912,0.80264086
175,10,Consciences Song,7,"არ დავეხსნები კაცის გულს, ეს მიწყივ ჩემი ვალია,","I shall not leave men’s hearts alone, This is my eternal obligation,",I will not open a man's heart This is my debt to you.,"I will not be removed from the heart of man, This is my eternal duty,","I will not release the human heart, this is always my duty,",0.6343174,0.6823534,0.5874074
176,10,Consciences Song,8,"სუყველას გამოვამჟღავნებ, რაც კაცის გულში ბრალია.",I shall reveal absolutely all The faults residing there.,I will reveal everything which is a fault in a man's heart.,"I will reveal to everyone, What is the fault in the heart of man.",I will reveal to everyone what guilt lies in the human heart.,0.5122909,0.5661124,0.46301496
177,10,Consciences Song,9,"ერთსა მოხელეს ვესტუმრე, მექრთამეს, ქვეყნის მცრცველსაო,","To one official I paid a visit, A receiver of bribes, a corruptor of the world;","I visited an official I am bribed, the guardian of the country,","I visited an official, A bribe-taker, a devourer of the country,","I visited an official, a bribe-taker, a plunderer of the country,",0.7572276,0.8370578,0.87047076
178,10,Consciences Song,10,"მითხრა: „სად მოხვალ, მურდალო, არა მცალიან დღესაო!..“","He said to me: “Where do you think you’re coming, foul pest, I’m too busy for you today!...”","I said: ""Where will you come, Murdalo, Not today at all!""","He told me: ""Where are you coming, you scoundrel, I'm not free today!..""","he said: ""Where are you coming, filthy one, I have no time for you today!""",0.5187089,0.7404002,0.743677
179,10,Consciences Song,11,"მე ვუპასუხე: „გაჩუმდი, გცხვენოდეს საწყლის ღლეტაო,","I answered thus: “Hold your tongue, You should be ashamed to rob the needy,","I replied, ""Shut up, Shame on you, scumbag","I replied: ""Shut up, You should be ashamed of the poor wretch,","I replied: ""Be quiet, you should be ashamed of exploiting the poor,",0.44146666,0.47795692,0.6512383
180,10,Consciences Song,12,ულუკმაპუროდ გასწირე ოთხის წვრილ-შვილის დედაო!“,With no morsel to eat you sacrificed A mother of four small children!”,"I have blessed you Mother of four small children!""","You left without bread The mother of four small children!""","you have left a mother of four children without a crust of bread!""",0.40572965,0.7021133,0.6519696
181,10,Consciences Song,13,"ადგა, წამიგდო წიხს ქვეშა, ჩამარტყა ზედი-ზედაო:","He rose and let fly a kick at me, Again and again he beat me:","got up, put me under the well He hit me upside down:","He stood up, kicked me under the feet, He hit me over and over again:","He stood up and kicked me, struck me repeatedly:",0.56219524,0.75534153,0.8041415
182,10,Consciences Song,14,"„ჩემთან მაგგვარად საუბარს, შე წუწკო, როგორ ჰბედაო?!“","“You rotten thing, how dare you Speak to me like that?!”","""Talking to me like that, You bitch, how dare you?!""","""To talk to me like that, You dare, you little thing?!""","""How dare you speak to me like that, you wretch?!""",0.6825265,0.69520485,0.7176142
183,10,Consciences Song,15,"რამდენს სხვას ვუთხარ, ვინ მოსთვლის, „როგორ გაჰყიდეთ დედაო!..“",To how many others — who will count? — have I said: “How could you sell your mother?”,"Who will count how many others I tell ""How did you sell it, mother!""","How many others I told, who can count, ""How did you sell your mother!..""","I told many others, who can count, ""How did you sell your mother?!""",0.8088715,0.8681086,0.8456918
184,10,Consciences Song,16,"სუყველამ წიხლით გამთელა, – მაგას როგორა ჰბედაო?! –",All to a man rained upon me kicks And the words: “How dare you say this?”,"Suam kicked me, How dare you?–","Everyone trampled me with their feet, - How dare you do that?! -","They all kicked me, how could they dare?!",0.42740658,0.53545797,0.42143965
185,10,Consciences Song,17,"გთხოვ, მამაშორო, ქვეყანას შენ უპატრონო, ზეცაო!","I beg you to remove me from the world, You, heavenly Father, who have no overlord.","Please, Father, away from the country You are the owner of the sky!","I beg you, Fatherless, the country You are the owner, heaven!","I beg you, take me away from this world, you, the guardian of heaven!",0.45100027,0.54568577,0.695863
186,11,As Once You Did O Lady As Once You Did,1,"ისევ შენ, ისევ, ქალაო, მომხედე, გამიცინია.","As once you did, o lady, as once you did, Cast me a glance, shew me your laugh.","You again woman Look at me, I laughed.","Again you, again, woman, Look at me, smile at me.","Once again, you, woman, look at me, smile at me.",0.4636534,0.5206381,0.5400864
187,11,As Once You Did O Lady As Once You Did,2,"შენ მაინც ნუ მიღალატებ, მოვკვდები – დამიტირია.","You, at least, do not betray me, I shall die — weep for me then.",you still don't betray me I will die - I cried.,"At least you don't betray me, I will die - mourn for me.","At least you, don't betray me, if I die – mourn for me.",0.7762984,0.8583436,0.8607632
188,11,As Once You Did O Lady As Once You Did,3,"მაღლისა მთისა წვერზედა საფლავი გამითხაროდი,","On top of a lofty mountain Dig for me a grave,",On the top of Magli mountain tell me the grave,"On the top of a high mountain You would dig my grave,","On the peak of a high mountain dig my grave,",0.6993984,0.8601291,0.9264753
189,11,As Once You Did O Lady As Once You Did,4,ჩემის სამშობლოს ქვიშანი ხშირ-ხშირად მომაყაროდი.,The sands of my motherland Cast upon me in profusion.,The sand of my homeland You came to me often.,The sand of my homeland You would scatter it often.,and frequently cover me with the sands of my homeland.,0.714089,0.5763236,0.6264954
190,11,As Once You Did O Lady As Once You Did,5,"სოფლისგან დავიწყებულსა შენც დამივიწყებ მალეო,","Already forgotten by the world, You too will soon forget me,",From the village to the forgotten You will forget me soon,"Forgotten by the village You will soon forget me too,","Forgotten by the village, you too will soon forget me,",0.7535242,0.79630923,0.7941543
191,11,As Once You Did O Lady As Once You Did,6,"მალე იშოვი საქმროსა, უკან გაჰყვები ხვალვეო.","Soon you will find a fiancé, Whom tomorrow you will be marrying.",You will find a groom soon. I will follow you back tomorrow.,"You will soon find a groom, You will follow him tomorrow.","you'll quickly find a new groom, and follow him tomorrow.",0.710636,0.8063412,0.59959996
192,11,As Once You Did O Lady As Once You Did,7,ემ კლდეებს მაინც შესტირე დანაბარები ჩემია:,"To these crags, at least, cry out These my last instructions:",At least I hit the rocks Credits are mine:,Weep to those rocks anyway My messages:,At least weep for these cliffs as they are my legacy:,0.31191272,0.40610373,0.5213203
193,11,As Once You Did O Lady As Once You Did,8,"იდგნენ გულ-სალნი ამაყად, არ შამაუშვან მტერია!","Let them stand proud, bare of chest, Let them not admit any enemy!",They stood proudly Shamaushvan is not an enemy!,"Let them stand proudly, Don't let the enemy in!","let them stand proud and firm, and not let the enemy intrude!",0.5271008,0.7944376,0.8228798
194,11,As Once You Did O Lady As Once You Did,9,"ნუ დაიწყებენ ჩამოშლას… არწივთ მოზარდონ წიწილნი,","Let them not start to fragment... Let the eagles rear their chicks,",Don't start tearing down… Eagles raise chicks,"Don't let them start to collapse... Let the eagles raise their chicks,","Let them not start crumbling… Let the young eagles raise their chicks,",0.6530162,0.71654737,0.7734686
195,11,As Once You Did O Lady As Once You Did,10,"დაჰბრუნონ ჩემსა სამარეს, მალ-მალ მაიღონ ბიბინი;","Let them whirl around my grave, Very soon let them raise their call;",take me back to my house Mal-Mal Maighon Bibin;,"Let them return to my grave, Let them often bring the chicks;","let them return to my grave, often soaring around;",0.36568052,0.7095351,0.7475152
196,11,As Once You Did O Lady As Once You Did,11,"მთებმა ახარონ ყვავილნი, კისრით ატარონ ნისლები,","Let the mountains give joy to the flowers, On their necks let them carry the mists,","let the mountains rejoice with the flowers, carry the mists around their necks,","Let the mountains bloom flowers, Let them carry the fog on their necks,","let the mountains bloom with flowers, wear the clouds around their necks,",0.9659382,0.89981306,0.8975996
197,11,As Once You Did O Lady As Once You Did,12,"მკვდარს გულზედ ნამი მანამონ, – ისევ ცოცხალი ვიქნები.","Though I’m dead, let them spread dew upon me, Then shall I be alive as before.","Dew on the heart of the dead man, I will be alive again.","Let them sprinkle dew on my dead heart, - I will be alive again.","let the dew dampen my chest, – and I will still be alive.",0.80103534,0.80567414,0.71448857
198,12,Loneliness,1,"აღარ მესტუმრა არწივი, აღარ დამყეფა თავზედა,","The eagle has ceased to visit me, No longer does it bark at me from above my head,",The eagle didn't visit me anymore No more barking at my head,"The eagle no longer visits me, Nor does it perch upon my head,","The eagle no longer visits me, no longer circles above me,",0.8947654,0.9090171,0.86981404
199,12,Loneliness,2,"აღარც რო კარგი მალაღებს, აღარცა ვჯავრობ ავზედა,","Now that a creature of goodness no longer enthuses me, I no longer feel anger at the evil in the world;","Not even a good hider I don't care anymore,","Neither does it bring good tidings, Nor do I rejoice in the meadow.","neither does the good delight me, nor do I grieve over the bad,",0.18303351,0.43261945,0.6017472
200,12,Loneliness,3,"სულსა მხდის მტერი, ტყავს მაძრობს, ჯალათად მადგა კარზედა.","The foe divests me of my soul and flays my skin, As an executioner he stands at my door.","The enemy destroys my soul, shakes my skin, He stood on the door like a butcher.","The enemy is taking my soul, tearing my skin, He stands like an executioner at my door.","the enemy wears down my soul, flays me, stands at my door as an executioner.",0.76099765,0.84689236,0.8251612
201,12,Loneliness,4,"არა სჩანს ჩემი არწივი, რო მხარი დამკრას მხარზედა,",My eagle is nowhere to be seen To beat its wings upon my shoulder,"no my eagle seems to support me on the shoulder,","I don't see my eagle, To give me a wing on my shoulder,","My eagle is nowhere to be seen, to lift me up on its wings,",0.51161003,0.89286345,0.8812701
202,12,Loneliness,5,"ავენთო როგორც საკირე, დავიწვა თავის ალზედა,","That I might flare up like a container of lime, That I might burn over my own flame,",wind like a lock I burned my head,"Like a candle, I have burned out, Consumed by my own flame,","to blaze like a beacon, to burn in its own fire,",0.46229097,0.6238241,0.57609403
203,12,Loneliness,6,"ან თოფის ჩახმახს მოვზიდო, ხელი დავიდვა ხმალზედა.",Or that I might pull the trigger of my gun Or set my hand upon my sword.,or pull the trigger of the gun I put my hand on the sword.,"Or I would pull the trigger of the gun, And put my hand on the sword.","or to pull the trigger of my gun, to put my hand on the sword.",0.6634101,0.64535093,0.7114265
204,12,Loneliness,7,"აღარ ვარგივარ არაფრად, დავჩლუნგებულვარ ძალზედა.","I am no longer any good at anything, Utter cowardice seems to be my lot.",I'm not good for anything anymore I'm very upset.,"I am no longer good for anything, I am greatly weakened.","I am no longer good for anything, I have become very feeble.",0.59698206,0.61705816,0.70305526
205,12,Loneliness,8,"მოდი, არწივო, სადა ხარ? შორითვე გიცნობ ხმაზედა,","Come back, o eagle, where have you gone? From afar I recognise you by your call.","Come on, eagle, where are you? I know you from afar","Come, eagle, where are you? I recognize you from afar by your voice,","Come, eagle, where are you? I recognize you from afar by your call,",0.8470582,0.8944579,0.9242306
206,12,Loneliness,9,"შენს მოსვლას როცა კი ვიგრძნობ, გამოვიცვლები წამზედა;","As soon as I sense your approach, That instant shall I change for the better;",when i feel you coming I will change in a second;,"When I feel your arrival, I will change instantly;","when I feel your arrival, I change instantly;",0.7128824,0.7804513,0.7939563
207,12,Loneliness,10,"მყის ვტოვებ დედამიწასა, გადავსახლდები ცაზედა.","Immediately I’ll leave the earth behind, I’ll take up residence in the sky.",I'm leaving the earth I will move to the sky.,"I will leave the earth in a moment, I will dwell in the sky.","I immediately leave the earth, I migrate to the sky.",0.8231207,0.8224673,0.8442831
208,12,Loneliness,11,"ხან ფანდურს შევაჟღარუნებ, ხან დავამღერებ თარზედა.","Sometimes I’ll strum my panduri, Sometimes I’ll sing to the accompaniment of a tari.","Sometimes I'll make a cake pop, Sometimes I will sing Tarzeda.","Sometimes I will play the panduri, Sometimes I will sing on the tar.","Sometimes I strum the panduri, sometimes I sing to the tar.",0.6251231,0.8884702,0.9330909
209,12,Loneliness,12,"ხან ვტირი, ხანა ვლოცულობ, ხან ბრაზს, შხამს ვანთხევ შხამზედა.","Sometimes I weep, sometimes I pray, Sometimes I pour forth anger and venom upon venom.","Sometimes I cry, sometimes I pray Sometimes anger, I pour poison on top of poison.","Sometimes I cry, sometimes I pray, Sometimes I pour anger, poison on poison.","Sometimes I cry, sometimes I pray, sometimes I vent my anger, my poison.",0.8153722,0.8437722,0.74654895
210,12,Loneliness,13,"როცა არწივი თან მახლავს, მაზის მარჯვენა მხარზედა, –","When the eagle is by me, It sits upon my right shoulder —","when the eagle accompanies me on Maz's right shoulder,","When the eagle accompanies me, On my right shoulder, -","When the eagle is with me, perched on my right shoulder, –",0.7103076,0.9119758,0.9369575
211,12,Loneliness,14,"მეფისა მადგა გვირგვინი, ვზივარ სამეფო ტახტზედა!","The kingly crown rests upon my head, I am seated on the royal throne!",The king's crown I am sitting on the royal throne!,"I am crowned king, I sit on the royal throne!","a king’s crown adorns my head, I sit on the royal throne!",0.87986076,0.88186264,0.91457844
212,12,Loneliness,15,შეურაცხყოფას ვინ მკადრებს? სალამს მიძღვნიან ცდაზედა.,Who would dare to insult me then? I am offered greeting on the point of battle.,Who can insult me? Salam is dedicated to Zdazeda.,Who dares to insult me? They salute me on the ladder.,Who dares to insult me? They offer me greetings on bended knee.,0.46158355,0.65287924,0.72265095
213,12,Loneliness,16,"როცა არწივი წამივა, ჩვარი ვარ, მცირე ჩვარზედა.","When the eagle leaves me, I am a limp rag, less substantial than a rag.","when the eagle leaves I am Chvar, a small Chvarzeda.","When the eagle leaves me, I am a sparrow, a small sparrow.","When the eagle leaves me, I am nothing, less than nothing.",0.56810576,0.6540016,0.7715261
214,12,Loneliness,17,"დამმალეთ, ნუ გამომაჩენთ, არ შესცდეთ, დამსვათ ჯარზედა.","Hide me, do not reveal me, Don’t make the mistake of setting me among an army of revellers.","hide me don't show me Don't make a mistake, put me on the bench.","Hide me, don't show me, Don't make a mistake, put me in a jar.","Hide me, do not reveal me, do not mistake me, do not place me on the throne.",0.5671236,0.59470165,0.7032884
215,13,What Created Me A Human Being,1,"რამ შემქმნა ადამიანად? რატომ არ მოვედ წვიმადა,","What created me a human being? Why did I not come as rain,",What made me human? Why didn't I come when it was raining,"What made me human? Why didn't I come as rain,","Why was I created as a human? Why didn't I come as rain,",0.8497437,0.9242004,0.93133813
216,13,What Created Me A Human Being,2,"რომ ვყოფილიყავ მუდამა ღრუბელთ გულ-მკერდის მძივადა,","That I might forever have been As a bead on the bosom of the clouds,","To be always there A bead of a heart-chest with a cloud,","To be forever A pearl in the heart of a cloud,","to always be a jewel in the heart of the clouds,",0.58359253,0.650982,0.61668193
217,13,What Created Me A Human Being,3,მიწაზე გადმოსაგდებად ცვარად ან თოვლად ცივადა?,Or to benefit the earth As dew or ice-cold snow?,to throw on the ground Was it cold with snow or snow?,To be thrown down to earth As dew or cold snow?,to descend upon the earth  as dew or cold snow?,0.34833354,0.5006131,0.47120416
218,13,What Created Me A Human Being,4,არ გამწირავდა პატრონი ასე ოხრად და ტივლადა!,My master would not have abandoned me then Thus desolate and forlorn!,The owner did not kill me So ochrad and tivlada!,The owner would not have sacrificed me So much sighing and weeping!,My master would not abandon me so desolate and aimless!,0.30023542,0.63228714,0.84478855
219,13,What Created Me A Human Being,5,"ცაშივე ამიტაცებდა, თან მატარებდა შვილადა.","Into the very sky he would have snatched me up, He would have borne me along as his child.",I was kidnapped in the sky I was accompanied by my daughter.,"He would have taken me to heaven, He would have carried me as a child.","He would lift me up in the sky, carrying me like a child.",0.5679852,0.80107725,0.75488555
220,13,What Created Me A Human Being,6,ასე არ დამჭირდებოდა სულ მუდამ ყოფნა ფრთხილადა.,I would not then have needed like this Always and ever to be on my guard.,I wouldn't need it that way Always be careful.,I wouldn't need this Always being careful.,I wouldn't have to always be so cautious.,0.31745613,0.5713019,0.67294425
221,13,What Created Me A Human Being,7,მზის მოტრფიალე ვივლიდი სიკვდილის გამაწბილადა;,"Enamoured of the sun I might have journeyed, Putting death to shame.",I would walk in the sunshine I blushed to death;,I would walk as a lover of the sun To soften death;,"I would roam, a lover of the sun, defying death;",0.4407512,0.6171125,0.5970806
222,13,What Created Me A Human Being,8,"მაღლა ცა, დაბლა ხმელეთი მე მექნებოდა წილადა.","On high the sky, below dry land I would have had at my command.","Sky above, earth below I would have a fraction.","Above the sky, below the earth I would have had it as my share.","the sky above, the earth below would be my realm.",0.3509845,0.65986395,0.6335721
223,13,What Created Me A Human Being,9,"გავიხარებდი, მთა-ბარსა ოდეს ვნახავდი მწვანედა,","I could have rejoiced, mountain and valley When verdant I’d have seen,","I would be happy, Mta-Barsa I never saw green","I would rejoice, the mountains and fields When I would see them green,","I would rejoice when I saw the mountains and valleys green,",0.28121328,0.6662338,0.6770766
224,13,What Created Me A Human Being,10,"მორწყულსა ჩემის ოფლითა, ყვავილებს შიგნით, გარეთა.","Watered by my sweat, As well as flowers, inside and out.","Watered with my own sweat Flowers inside, outside.","Watered with my sweat, Flowers inside, outside.","watered by my sweat, flowers inside and out.",0.7246053,0.86150664,0.95703566
225,13,What Created Me A Human Being,11,"გადავუშლიდი გულ-მკერდსა დღისით მზეს, ღამით მთვარესა.","I’d have thrust out my bosom, By night to moon, by day to sun.","I would let go of my heart and chest The sun during the day, the moon at night.","I would open my heart To the sun during the day, to the moon at night.","I would open my heart to the sun by day, to the moon by night.",0.5740615,0.5415713,0.5755441
226,13,What Created Me A Human Being,12,სიცოცხლეს ვაგრძნობინებდი მომაკვდავ არე-მარესა.,I’d have given a taste of life’s sweet thrill To the surroundings all too mortal!,I felt alive Are-Maresa is dying.,I would make life feel To the dying fields.,I would bring life to the dying surroundings.,0.30893195,0.5551035,0.64321864
227,13,What Created Me A Human Being,13,"თოვლად ქცეულსა გულშია ცეცხლად იმედი მრჩებოდა,",In a heart turned to snow Would have remained to me the fiery hope,"It is in the heart of the one who turned into snow I had hope as a fire,","Turned into snow, in my heart Hope would remain as fire,","Even turned to snow, I would still have the fire of hope,",0.82672036,0.84997296,0.74334115
228,13,What Created Me A Human Being,14,რომ ისევ ჩემი სიკვდილი სიცოცხლედ გადიქცეოდა,That still my death Into life would be transformed,That again my death He was running for his life,That my death again Would turn into life,that my death would turn into life again,0.27310133,0.88424397,0.8828001
229,13,What Created Me A Human Being,15,და განახლებულ ბუნებას ყელ-ყურზე მოეხვეოდა.,And embrace around the neck Mother Nature now renewed.,and renewed nature He would hug his neck and ears.,And the renewed nature Would wrap around its neck.,and embrace the renewed nature.,0.5517237,0.57620233,0.5244576
230,14,Yet Again Shall I See The Spring,1,"კიდევაც ვნახავ გაზაფხულს, ყელ-მოღერებულს იასა,","Yet again shall I see the spring, The violet with neck upstretched,","I will see spring again yasa to the throat-singer,","I will see spring again, The lilac with its neck stretched out,","I will see spring again, the violet standing tall,",0.5618214,0.7902857,0.837981
231,14,Yet Again Shall I See The Spring,2,"სიკვდილის სიცოცხლედ მქცეველს, იმის სიტურფეს ღვთიანსა,","Death into life transforming, Its divine loveliness,","turning death into life to the god of that virtue,","Turning death into life, Its divine beauty,","turning death into life, with its divine beauty,",0.7402146,0.8803085,0.87147784
232,14,Yet Again Shall I See The Spring,3,"ამწვანებულსა მთა-ბარსა, დამწყაზრულს, ყვავილიანსა.","The mountain and valley greenness, Beautiful, all blossoming.","on the green mountain-bar, Sad, flowery.","The green mountains and fields, Growing, flowering.","the green mountains and valleys, blooming, full of flowers.",0.48825514,0.8539181,0.888209
233,14,Yet Again Shall I See The Spring,4,"კიდევაც ვნახავ, ცა სჭექდეს, თოვლის წილ წვიმა ცვიოდეს,","Yet again shall I see the sky thundering, Rain in place of snow cascading,",I will see the sky again Let the rain fall on the snow,"I will see again, the sky thunders, Rain falls instead of snow,","I will see again, the sky thundering, rain falling instead of snow,",0.7520062,0.8073886,0.8287151
234,14,Yet Again Shall I See The Spring,5,"ანოყივრებდეს მიწასა, მდინარეები ხვიოდეს,","The soil replenishing, The rivers babbling,",freeze to the ground let the rivers flow,"It will wash the earth, Rivers will flow,","making the earth fertile, the rivers flowing,",0.35787398,0.43716452,0.7013956
235,14,Yet Again Shall I See The Spring,6,აღარვინ იტანჯებოდეს და აღარცვისა ჰშიოდეს;,Torment no-one any longer suffering Or the pangs of hunger feeling;,No one should suffer anymore and he is no longer hungry;,No one will suffer anymore And no one will be hungry;,"no one suffering anymore, nor anyone hungry;",0.6680529,0.6133169,0.6782307
236,14,Yet Again Shall I See The Spring,7,სიმართლის გამარჯვებასა მთაზე არწივი ყიოდეს;,The victory of truth then being Hailed by eagles over the mountain;,the victory of truth They bought an eagle on the mountain;,The victory of truth The eagle will scream on the mountain;,the eagle proclaiming the victory of truth from the mountains;,0.87265635,0.8482499,0.876644
237,14,Yet Again Shall I See The Spring,8,"მეც მას ბანს ვეუბნებოდე, გული აღარა მტკიოდეს.","I too shall echo the refrain, My heart no longer feeling pain.",I used to tell him My heart doesn't hurt anymore.,"I will also tell him the news, My heart will not hurt anymore.","I will answer its call, my heart no longer aching.",0.52848494,0.42142653,0.6423118
238,14,Yet Again Shall I See The Spring,9,"გუშინწინ ვნახე, გუშინაც, გველი სწამლავდა იასა,","Two days ago and yesterday too I met A snake trying to poison a violet,","I saw the day before yesterday, yesterday too The snake poisoned Yasa.","The day before yesterday I saw, yesterday too, A snake was poisoning the lilac,","The day before yesterday, and yesterday, I saw a snake poisoning the violet,",0.53320247,0.76878464,0.841619
239,14,Yet Again Shall I See The Spring,10,"აშლიდა შხამსა და გესლსა, ვერ კი აძლევდა ზიანსა.","Venom and poison spreading, And yet no harm inflicting.","Disturbed poison and water, He couldn't even do damage.","It was spreading poison and bitterness, But it could not harm it.","spreading its venom and poison, but causing no harm.",0.44259053,0.6150145,0.72631305
240,14,Yet Again Shall I See The Spring,11,"დღეს ვხედავ, ია მთელია, სუნნელოვანი, ნაზია,","Today I see the violet’s full mantle, Sweet of scent, all gentle.","Today I see that she is whole fragrant, tender,","Today I see, the lilac is whole, Fragrant, delicate,","Today I see the violet intact, fragrant and delicate,",0.666715,0.7358607,0.8833705
241,14,Yet Again Shall I See The Spring,12,"ვუცქერ და ვამბობ იმასვე: რა ტურფა, რა ლამაზია!","I gaze upon and remark quite simply: “How exquisite it is, how lovely!”","I look up and say the same thing: What a turf, how beautiful!","I look at it and say the same thing: How beautiful, how beautiful it is!","I look at it and say the same: how beautiful, how lovely it is!",0.5816179,0.7753078,0.8163166
242,14,Yet Again Shall I See The Spring,13,"გველი დაღოღავს მუცლითა, ახრჩობს ბოღმა და ბრაზია.","Snakes on their bellies crawl, Choked by bitterness and gall.","The snake growls with its belly, Bogh and anger are suffocating.","The snake crawls on its belly, It is choked with anger and rage.","The snake slithers with a bloated belly, choking on envy and anger.",0.7409005,0.7603526,0.7832962
243,14,Yet Again Shall I See The Spring,14,"კიდევაც ვნახავ, უხვადა ვარდნი, იანი ჰყვაოდენ,","Yet again in profusion shall I witness Roses and blooming violets,","I will see it again Fall, Ian Hvoden,","I will see again, abundantly Roses, violets will bloom,","I will see again, abundantly roses and violets blooming,",0.4103983,0.829396,0.85062534
244,14,Yet Again Shall I See The Spring,15,"ნაცარ-მტვრად იყვნენ ქცეულნი, ვინაც გუშინა ზვაობდენ;",The transformation to dust and ashes of those Who only yesterday were full of boasts;,they were reduced to dust Those who are yesterday's avalanche;,Those who were proud yesterday Will be turned into ashes and dust;,"those who were once dominant, turned to ashes and dust;",0.68835264,0.7263906,0.7133281
245,14,Yet Again Shall I See The Spring,16,"შხამის და გესლის მთესველნი მოისპნენ, არარაობდენ,",I’ll see spreaders of venom and strife Destroyed and giving up their life;,"Sowers of poison and poison They killed themselves, didn't they?","The sowers of poison and bitterness Will perish, they will be nothing,","the sowers of poison and venom destroyed, rendered insignificant,",0.39587831,0.59765553,0.5930201
246,14,Yet Again Shall I See The Spring,17,ჩვენის სიკვდილის მსურველნი ყორნები ვეღარ ჩხაოდენ!,Desirous of our death I shall spy Ravens no longer with the power to cry!,Those who want our death Ravens can't fight anymore!,Those who wished for our death The ravens will not be able to croak anymore!,"those wishing for our death, ravens no longer cawing!",0.7328752,0.774467,0.8093276
247,14,Yet Again Shall I See The Spring,18,"დაჰბეროს სიცოცხლის სიომ მომაკვდავს არე-მარესა,","I’ll see life’s breeze a-blowing Upon these environs that are dying,",Let the breath of life blow Are-Mares will die,"Let the breath of life blow Over the dying fields,","Let the breeze of life blow through the dying surroundings,",0.51424956,0.68367404,0.7402054
248,14,Yet Again Shall I See The Spring,19,"გაუათასდეს სინათლე ცაზე მზესა და მთვარესა,","The light a thousand-fold intensify For the sun and moon up in the sky,","Let the light shine the sun and the moon in the sky,","Let the light be abundant In the sky, the sun and the moon,","let the light of the sun and moon increase a thousandfold in the sky,",0.66712254,0.69731855,0.77586925
249,14,Yet Again Shall I See The Spring,20,უხვადა სძღვნიდენ წყალობას ამ ჩვენს დაჩაგრულს მხარესა.,"As their beneficence they generously bestow Upon our land oppressed down here below,",Abundant grace This is on the side of our oppressed.,Let them give mercy abundantly To this oppressed land of ours.,bestowing abundant grace on this oppressed land of ours.,0.66888446,0.68330276,0.63152146
250,14,Yet Again Shall I See The Spring,21,"ჩვენც, მსხვერპლნი ძალმომრეობის, ცრემლს აღარ ვღვრიდეთ მწარესა,","And we, the victims of harsh force, Will shed no bitter tears henceforth;","We, victims of violence, Let's not shed bitter tears","We, the victims of violence, Let us not shed bitter tears anymore,","We too, victims of oppression, will no longer shed bitter tears,",0.6882824,0.7317633,0.7000456
251,14,Yet Again Shall I See The Spring,22,ჩიტების ტკბილი გალობა ისმოდეს ყოველ მხარესა.,The sweet singing of the birds In every quarter will be heard.,sweet singing of birds Be heard on every side.,Let the sweet song of birds Be heard in every corner.,the sweet song of birds heard in every corner.,0.73907423,0.7398034,0.6823615
252,14,Yet Again Shall I See The Spring,23,"ვიხილავ სანატრელს სახეს, რომ ამდგარიყოს მკვდრეთითა,","The longed-for visage I’ll be viewing From the land of the dead arising,",I will see a longing face to rise from the dead,"I will see the longed-for face, That would rise from the dead,","I will see the beloved face, risen from the dead,",0.76303875,0.7582455,0.7228205
253,14,Yet Again Shall I See The Spring,24,"გვერდს ედგნენ მისნი ზვარაკნი, გაფიცულები გვერდითა,","At his side his sacrificial lambs standing, There too to his allegiance sworn,","His cousins ​​stood by his side, strikers side","His heroes would stand by his side, Sworn by his side,","surrounded by his devotees, sworn to his side,",0.31631953,0.6045013,0.74569124
254,14,Yet Again Shall I See The Spring,25,"ჭაბუკნი, თავდადებულნი ტრფიალით მეტის-მეტითა;","Devoted youths With love beyond the norm,","Young, dedicated more and more with trfial;","Young men, dedicated With more and more love;","young men, dedicated with utmost devotion;",0.44092518,0.6800513,0.5558522
255,14,Yet Again Shall I See The Spring,26,"ტანს უმშვენებდესთ წყლულები ერთგულ მამულისშვილებსა,","Their bodies adorned with wounds, This the fate of our country’s faithful sons,","Ulcers adorn the body To the faithful children of the land,","Their bodies would be adorned with wounds The faithful sons of the motherland,","their bodies adorned with wounds, loyal sons of the homeland,",0.56823814,0.7750842,0.8212342
