,Prose ID,Prose Name,Verse,Vazha,Hewitt,Google,Gemini,ChatGPT,Hewitt - Google,Hewitt - Gemini,Hewitt - ChatGPT
355,26,The Forest Was Crying,26,"ულაზათოს, უშნოს განა შეუძლიან ჰშვას მშვენიერება?",Do you suppose that the untidy and the ugly can ever bring forth beauty?,"Ulazato, can the ugliness hide the beauty?","Can the ugly, the unpleasant, give birth to beauty?",Can something ugly and hideous produce beauty?,,,
356,26,The Forest Was Crying,27,ირემში ტყე თავისთავსა ჰხედავდა.,In the deer the forest could see itself.,The deer saw the forest itself.,"In the deer, the forest saw itself.","In the deer, the forest saw itself.",,,
357,26,The Forest Was Crying,28,ირემი ამაგია ტყისა.,The deer is the forest’s good deed.,A deer is a forest animal.,The deer is the pride of the forest.,The deer was the forest's pride.,,,
358,26,The Forest Was Crying,29,"აბა, სთქვით – ტყეს, რაზედაც კი ირემს თვალი და პირი მიუწვდებოდა, თუ დაუზოგია?!","Well, go on and say now whether the forest has ever been stingy with anything at all that fell within the deer’s compass of desires?!","Well, tell me - the forest, where even a deer's eyes and mouth could reach, if he spared it?!","Tell me, has the forest ever spared anything that the deer's eyes and mouth could reach?!","Tell me, did the forest ever begrudge the deer anything it could see or touch?",,,
359,26,The Forest Was Crying,30,"მიუვალ ტყეს ირემი უფლობდა, როგორც სრულ საკუთრებას; ტყეს ეს უხაროდა, როდი სწყინდა: უნდოდა მისი შვილი, თვისი აღზრდილი, დამდგარიყო ლამაზი, ახოვანი, გონიერი და ღონიერი, სახელოვანი ვაჟკაცი.","The deer held sway over the intractable forest, as though it were his complete possession; this only gave the  forest delight and no displeasure at all; it wished the child that it had itself nurtured to stand out as a fine, stately, intelligent, strong and famous warrior.","The impassable forest was possessed by the deer as a complete property; The forest was happy about this, when it was sad: it wanted its son, brought up, to become a beautiful, kind, wise and strong, famous man.","The deer ruled the inaccessible forest as its complete property; the forest was happy about this, it wasn't offended: it wanted its child, its raised one, to be beautiful, young, intelligent and strong, a famous young man.","The deer roamed the impenetrable forest as its rightful owner; this pleased the forest, it never resented it: it wanted its child, its nurtured one, to stand as a handsome, strong, intelligent, and renowned warrior.",,,
360,26,The Forest Was Crying,31,"ირმის სიკეთე იყო სიკეთე თვით ტყისა, როგორც შვილის სიკეთე არის მუდამ დიდება მშობლისა.","The deer’s good fortune was the good fortune of the forest itself, just as a child’s good fortune is the eternal glory of its parents.","The kindness of the deer was the kindness of the forest itself, as the kindness of the child is always the glory of the parent.","The goodness of the deer was the goodness of the forest itself, just as the goodness of a child is always the glory of the parent.","The deer's goodness was the forest's goodness, just as a child's virtue is always a parent's pride.",,,
361,26,The Forest Was Crying,32,"ვაჰმე, ჩემო სილაღევ!","“Alas, pride of my eye!","Wow, my beauty,","""Oh my beauty,","""Alas, my joy,",,,
362,26,The Forest Was Crying,33,"ვაჰ, ჩემ თავს!",Woe is me!,"wow, to me!",oh my head!,"alas, my pride!",,,
363,26,The Forest Was Crying,34,"გულში სინათლე ჩამიდგებოდა, როცა გამივლიდა წინ და ლამაზ, უმზაკვრო თვალებს დამაცეცებდა, – ამბობდა ტყეში მწვანე და ყვითელი ხავსით შემოსილი კლდე, მუხისა და წიფლის ფესვებით დაშანთულ-დახლართული.","A light would shine in my heart whenever he would pass in front and roll at me his lovely, undeceitful eyes,” said in the forest a rock, overgrown with green and yellow moss, and branded and entangled with the roots of oaks and beeches.","Light would shine in my heart when he would walk past me and shine his beautiful, innocent eyes on me - said a rock in the forest covered with green and yellow moss, tangled with oak and beech roots.","Light would fill my heart when it passed before me and gazed at me with its beautiful, innocent eyes,"" said a rock in the forest, covered in green and yellow moss, intertwined with the roots of oaks and pines.","Light would fill my heart when it passed by and gazed at me with its beautiful, innocent eyes,"" said the moss-covered rock intertwined with the roots of oak and beech.",,,
364,26,The Forest Was Crying,35,"ირმებს, მოკლულის ამხანაგებს, ვინ მოაცლიდა სატირლად.","Who would have allowed the deer, the slaughtered one’s comrades, to come unmolested to pay their tearful farewell?","The deer, the companions of the slain, who wept","The deer, the companions of the slain one, who would give them time to mourn,","The deer's companions, unable to mourn",,,
365,26,The Forest Was Crying,36,"დამფრთხლები გარბოდენ, თავის სიცოცხლე ჰქონდათ საზრუნავად.",In alarm they were racing away — they had their own lives to think of.,"and fled in fear, had their own lives to worry about.","ran away in fear, their own lives were their concern.","ran away in fright, concerned for their own lives.",,,
366,26,The Forest Was Crying,37,"ტყეში შაშვმაც რომ გააფაჩუნოს, იმათ სიკვდილად ეჩვენებათ.",In the forest just a blackbird’s stirring is deemed to portend potential death.,"In the forest, even if a thrush licks it, it seems like death to them.",Even the rustle of a woodcock in the forest seems like death to them.,Even the rustle of a thrush in the forest seemed like death to them.,,,
367,26,The Forest Was Crying,38,"თვალებს აქეთ-იქით აცეცებდენ, ყურებს აცქვეტენ, – სმენას იმახვილებენ.","They roll their eyes hither and thither, they prick up their ears, sharpening their hearing.","They blink their eyes here and there, they prick their ears, they sharpen their hearing.","They dart their eyes back and forth, prick up their ears - sharpening their hearing.","They darted their eyes here and there, pricking up their ears, sharpening their senses.",,,
368,26,The Forest Was Crying,39,ნიავსა ჰყნოსვენ; ადამიანის სუნი მგლისაზე მეტად აშინებთ…,They sniff the breeze; the smell of man frightens them more than that of the wolf.,They smell the breeze; The smell of a human scares you more than a wolf...,They sniff the wind; the smell of humans frightens them more than wolves...,They sniffed the wind; the scent of a human frightened them more than that of a wolf...,,,
369,26,The Forest Was Crying,40,ტყე ტიროდა…,The forest was crying…,The forest was crying...,The forest was crying...,The forest wept...,,,
370,26,The Forest Was Crying,41,"დიდრონი მუხის ჩრდილოში სუფრა გრძლად იყო გაშლილი, სუფრის ნაპირები აეყვავებინა ჩამწკრივებულ ხალხს – კაცს და ქალს.",In the shade of a massive oak a long table was spread — the serried ranks of men and women had themselves adorned the edges of the table.,"In the north of the Didron oak, the table was spread long, the edges of the table were decorated with flowers for the gathered people - men and women.","Under the shade of a large oak, a long table was set, its edges adorned with a row of people - men and women.","In the shadow of the great oaks, a long table was laid, bordered by rows of people – men and women.",,,
371,26,The Forest Was Crying,42,"იყო სმა-ჭამა, დიდი ქეიფი, ჭიქების ჯახაჯუხი, მრავალჟამიერი, არხალალო-ვარხალალო ისმოდა.","There was much drinking and eating, tremendous feasting — the clinking of glasses, the sound of singing and merry- making was everywhere to be heard.","There was eating and drinking, a great feast, the clinking of glasses was heard for many hours.","There was eating and drinking, a great feast, the clinking of glasses, and the sound of ""many years"" and ""cheers"" could be heard.","There was eating and drinking, a great feast, the clinking of glasses, songs of ""Mralalali"" and ""Varkhalali"" were heard.",,,
372,26,The Forest Was Crying,43,"მღერას მოჰყვა კვალად თამაში, სიცილ-ხარხარი.",Hot upon the heels of singing came the games and the bellowing of laughter.,The singing was followed by dancing and laughter.,"Singing was followed by dancing, laughter, and merriment.","Singing was followed by dancing, laughter, and merriment.",,,
373,26,The Forest Was Crying,44,მზე დასავლეთისკენ გადიწურა; საღამო ახლოვდებოდა; მონადირენი შინ წასასვლელად გაემზადენ; ქალები ურემში ჩალაგდენ; ვაჟები ცხენებზე ამხედრდენ.,The sun was extinguished over towards the west; evening was drawing on; the hunters prepared to depart for home; the women settled themselves in the cart; the youths began to vie with one another on horseback.,The sun set to the west; The evening was approaching; The hunters will prepare to go home; Women are packed in carts; The boys are riding horses.,The sun dipped towards the west; evening was approaching; the hunters prepared to go home; the women packed the cart; the young men mounted their horses.,The sun tilted westward; evening was approaching; the hunters prepared to go home; the women packed up into the wagon; the young men mounted their horses.,,,
374,26,The Forest Was Crying,45,"თოფებს, რამდენადაც შესაძლებელი იყო, კოხტად იკიდებდენ; ყოველი მათი მიმოხვრა უსიტყვოდ შემდეგს",They hung their rifles about themselves as elegantly as possible; without words all their actions gave expression to the following,"As far as possible, the guns were hung in a crooked manner; Every time they met, they would say the following without saying a word:","They held their guns proudly, as much as possible; each of their glances silently proclaimed to the others",They tried to carry their rifles as neatly as possible; every turn they made silently expressed:,,,
375,26,The Forest Was Crying,46,"გამოსთქვამდა: „ჩვენ ნადირის მკვლელები ვართ, ძალიან მარჯვედ თოფის მსროლელნი და იმიტომ კაი ბიჭებიო“!..","message: “We are slayers of game, jolly handy rifle-shooters, and therefore good chaps to boot!...”","""We are game killers, very right-handed rifle shooters, and that's why, boys""!","""We are hunters, very skilled at shooting, and therefore good fellows!""...","""We are the hunters who killed the game, very skillful with the rifle, and thus fine fellows!""",,,
376,26,The Forest Was Crying,47,"დაბრუნდენ შინ მონადირენი კმაყოფილნი, მხიარულნი.","The hunters returned home satisfied, joyful.","Return home hunters satisfied, happy.",The hunters returned home satisfied and happy.,The hunters returned home satisfied and cheerful.,,,
377,26,The Forest Was Crying,48,"დარჩა ველი ობლად, ზედ მხოლოდ ნაცეცხლარი ეტყობოდა, სადაც ერთი საათის წინად ცეცხლი გიზგიზებდა და ზედ ხის შამფურებზე აგებული ირმის მწვადი იწვებოდა; სადაც გრძლად სუფრა იყო გაშლილი და ქალ-ვაჟის სიცილ-ხარხარი, მხიარულება ისმოდა.","The field was abandoned like an orphan; upon it could be seen merely what was left of the fire where an hour before the flames were crackling and over them was roasting the kebab of deer, strung up on wooden spits, there where the long table had been spread and the bellowing of the laughter of women and youths and their merry-making had been echoing.","The field was left desolate, above it there was only a burnt area, where a fire was roaring an hour ago, and a deer barbecue built on wooden skewers was burning on it; Where a long table was spread and the laughter of men and women was heard.","The field was left orphaned, with only a campfire visible, where an hour ago the fire had crackled and venison skewered on wooden skewers had been roasting; where a long table had been set and the laughter and merriment of men and women could be heard.","The field remained deserted, with only the traces of a campfire where an hour ago the fire blazed, and venison kebabs were being roasted on wooden skewers. The long table was laid, and the laughter and merriment of men and women could be heard.",,,
378,26,The Forest Was Crying,49,"აქა-იქ ირმის გამოხრული ძვლები ეყარა, ადამიანის კბილის შემდეგ ძაღლების ნახრავი.","Here and there lay the thoroughly gnawed bones of the deer, chewed by dogs after men’s teeth had had their fill.","Here and there were the protruding bones of deer, human teeth, and the remains of dogs.","Here and there lay the gnawed bones of the deer, the remnants of the dogs' feast after the humans.","Here and there lay the gnawed bones of the deer, first gnawed by human teeth, then by dogs.",,,
379,26,The Forest Was Crying,50,"ტყე კი ტიროდა და ამბობდა: „ვაჰმე, ჩემო სახელოვანო შვილო, ბორჯავ, როდისღა აღვზარდო შენისთანა შვილი, რქითა და ტანით დამშვენებული; შენით ვამაყობდი და დღეის შემდეგ ვისითღა ვიამაყო?!“.","But the forest was crying and muttering: “Alas, my renowned child, ‘Old Antlers’, when, oh when, shall I rear another child like you, so beautiful in antlers and body?! I was so proud of you, and after today who on earth can fill me with such pride?!”","And the forest cried and said: ""Wah, my illustrious son, Borjav, when will I raise a child with yours, adorned with a horn and a body; I was proud of you, and who will I be proud of after today?!""","And the forest cried and said: ""Oh my glorious son, my dear, when will I raise another child like you, adorned with antlers and a strong body; I was proud of you, and from this day on, who will I be proud of?!""","The forest wept and said: ""Alas, my renowned child, Borjov, when will I ever raise another child like you, adorned with antlers and stature; I was proud of you, and from now on, whom shall I be proud of?""",,,
380,26,The Forest Was Crying,51,მოსთქვამდა ტყე და თანაც ცრემლს აფრქვევდა.,The forest continued lamenting and shedding tears as well…,"The forest said to him, shedding tears at the same time.",The forest moaned and shed tears.,The forest mourned and shed tears.,,,
381,27,The Coarse Grass,1,"ბალახი ვარ მთისა, ერთის დიდის სალის კლდის შუა გვერდზედ მოსული.","I am the mountain-grass, sprung to life in the centre on the side of a huge, bare rock.","I am a grass that has come to the middle of a mountain, a huge rock.","I am a blade of mountain grass, growing on the side of a large, steep cliff.","I am the grass of the mountain, growing on the side of a large cliff.",,,
382,27,The Coarse Grass,2,ჩემს გვერდით სხვა მცენარე ვერა ხარობს.,No other plant can prosper here apart from me.,No other plant can thrive next to me.,No other plant can thrive beside me.,No other plant can thrive next to me.,,,
383,27,The Coarse Grass,3,"განგებას მხოლოდ ჩემთვის დაუწერია: ქუჩო! კლდე იყოს შენი დედ-მამა, შენი ბედი და იღბალი, შენი წარსული და მომავალიო!","For me alone has Destiny written: “Coarse mountain-grass, let the rock be your father and mother, your fate and fortune, your past and future!”","Gange wrote only for me: Kucho! Let the rock be your parents, your fate and luck, your past and future!","Fate has written it exclusively for me: ""Oh grass! Let the cliff be your mother and father, your destiny and fortune, your past and future!""","My fate is written only for me: Rock, be your father and mother, your destiny and fortune, your past and future!",,,
384,27,The Coarse Grass,4,"კლდეო! განა, რომ შენა ხარ ჩემი დედ-მამა, ჩემი მცველი და პატრონი?","“O rock, is it really true that you are my father and mother, my guard and protector?”","Rock! Is it because you are my parents, my guardian and owner?","""Oh cliff! Are you truly my mother and father, my protector and guardian?""","Rock! Are you truly my father and mother, my protector and guardian?",,,
385,27,The Coarse Grass,5,"მე ვარ, ნუ გეშინიან, შავბნელო.","“It is true, have no fear, my poor one.”","It's me, don't be afraid, dark one.","""I am, do not be afraid, little dark one.""","I am, do not be afraid, little dark one.",,,
386,27,The Coarse Grass,6,გარშემო მარტყია მაგრად დაჭედილი ლოდები.,On all sides I am girt with boulders tightly jammed.,There are hard-packed boulders around.,All around me are tightly packed boulders.,"Around me, firmly embedded stones are tightly wedged.",,,
387,27,The Coarse Grass,7,"ვინ იცის, სადამდე აქვთ გადგმული ძირი?",Who knows how deeply they have fixed their roots?,Who knows how far they have rooted,Who knows how deep their roots go,Who knows how deep their roots go,,,
388,27,The Coarse Grass,8,"ზოგი ამათგანი ყურსაც არ მიგდებს, თითქოს არც კი ვარსებობდე; ისინი თვალდაშტერებით დასცქერიან უფსკრულს.","Some of them do not listen to me, as though I did not even exist; they stare fixedly at the chasm.","Some of them don't even listen to me, as if I don't even exist; They stare into the abyss.","some of them don't even pay attention to me, as if I don't exist; they stare into the abyss with wide eyes.","some of them ignore me, as if I do not exist; they stare into the abyss.",,,
389,27,The Coarse Grass,9,რას ეძებენ?,What are they searching for there?,What are they looking for,What are they looking for,What are they looking for,,,
390,27,The Coarse Grass,10,რა დაუკარგავთ იქ?,What have they lost down  there?,what did they lose there?,what have they lost there?,what have they lost there?,,,
391,27,The Coarse Grass,11,"მე არ მეტყვიან, ათასჯერაც რომ ვკითხო.","They would not tell me, were I to ask them a thousand times.","They won't tell me, even if I ask a thousand times","They won't tell me, even if I ask a thousand times","They won't tell me, no matter how many times I ask",,,
392,27,The Coarse Grass,12,"რაღასაც ფიქრობენ, უსაზღვროა იმათი ფიქრი, გამოუცნობელია იმათი გულის წადილი.","They are contemplating something; limitless is their musing, unknowable their heart’s desire.","what they are thinking, their thoughts are limitless, their hearts are unknowable.","whatever they're thinking, their thoughts are boundless, their heart's desire is unknowable.","they think of something, their thoughts are boundless, their hearts' desires are unfathomable.",,,
393,27,The Coarse Grass,13,"ხანდახან კლდე ოხრავს, ალბათ, დარდი რამ აწუხებს.",From time to time the rock breathes a sigh — probably some affliction is causing it to grieve.,"Sometimes the rock turns brown, perhaps something is bothering him.","Sometimes the cliff sighs, perhaps some sorrow troubles it.","Sometimes the cliff sighs, perhaps troubled by some sorrow.",,,
394,27,The Coarse Grass,14,"სხვაფრივ შეუდრეკელი და გულმაგარია ჩემი დედა; იმას როდი აშინებს ზვავი, რომელიც ზამთრობით ჭექა-ქუხილით თავზე დაგვაწვება ხოლმე, მოვა და გრიალით ჩავარდება უფსკრულში, დაეცემა და, თითქოს დაისვენაო, მძიმედ ამოიოხრებს.","Otherwise my mother is inflexible and stout-hearted; no fear has she of rock-falls, which regularly in winter-time with thunder and lightning lay themselves down upon us — they come and fall down with a crash into the abyss; plummeting down they sigh heavily, as though they have taken a rest.","Otherwise, my mother is unyielding and brave; He is not afraid of the avalanche, which sometimes falls on us with thunder in winter, it will come and fall into the abyss with a roar, fall and, as if resting, heaving a heavy sigh.","Otherwise, my mother is unwavering and strong-hearted; she is not afraid of the avalanche that crashes down on us in winter with thunder and lightning, it comes and falls into the abyss with a roar, and then sighs heavily, as if resting.","Otherwise, my mother is unyielding and strong-hearted; it is not afraid of the avalanche, which, in winter, crashes down on us with thunder, comes and falls into the abyss with a roar, lands heavily and sighs as if it has found peace.",,,
395,27,The Coarse Grass,15,კლდე ხანდახან კიდეც სტირის.,The rock sometimes actually weeps.,The rock sometimes even stirs.,Sometimes the cliff even cries.,Sometimes the cliff even cries.,,,
396,27,The Coarse Grass,16,"მეც ვსტირი მაშინ, დედის ცრემლებსა ვხედავ და იმიტომ.","I too cry then, for I see my mother’s tears.","I also cry then, I see my mother's tears and that's why.","I cry then too, because I see my mother's tears.","I cry too, when I see my mother's tears.",,,
397,27,The Coarse Grass,17,"დედაჩემი თავის დახოცილს შვილებსა სტირის, რომლებიც მუდამ თვალ-წინ უწყვია.","My mother weeps for her own dead children, who ever lie before her eyes.","My mother stares at her murdered children, who are always in front of her eyes","My mother cries for her slain children, who are always before her eyes","My mother mourns her fallen children, who are always before her eyes",,,
398,27,The Coarse Grass,18,"ბევრიც რომ უნდოდეს, თვალს ვერსაიდამ მოაცილებს.","However much she may want to, in no way can she take her eyes off them.","Even if he wants a lot, he cannot take his eyes off.","even if she wanted to, she couldn't look away from them.","no matter how much she wants, she cannot look away.",,,
399,27,The Coarse Grass,19,"კლდის შვილები ლოდებია, დაბლა რომ ჰყრია ერთი-ერთმანერთზედ, კლდის ძუძუთგან მონაწყვეტი, იმის მკერდის ანაგლეჯი…","The rock’s children are the boulders which lie upon one another down below, plucked from the rock’s breast, wrenched away from her bosom…","The children of the rock are boulders, thrown down one by one, weaned from the breast of the rock, the breast of it...","The cliff's children are the boulders scattered below, torn from the cliff's breast, ripped from its heart...","The cliff's children are the stones lying below, torn from the cliff's bosom, ripped from its chest...",,,
400,27,The Coarse Grass,20,"აგერ, დაბლიდამ როგორ გულსაკლავად შემოსცქერიან თავის მშობლებს, თითქოს ეხვეწებიან, რატომ მანდ არ აგვიყვან, რატომ შენს ახლოს არა ვართო.","Just look here how from below they gaze up at their parent in a way that melts the heart, as though they are beseeching her: “Why will you not lift us up? Why are we not up close to you?”","Well, Dablida how cruelly they sneered at their parents, as if begging them, why don't you take us there, why aren't we near you.","Look, how sadly they gaze up at their parents from below, as if pleading, ""Why don't you bring us up there, why aren't we near you?""","Look, how heartbreakingly they gaze up at their parents from below, as if begging, why don't you take us up there, why aren't we close to you?",,,
401,27,The Coarse Grass,21,"მაო იქნებოდა იმათი თხოვნა, იმათი ვედრება, კიდეც რომ შეეძლოთ ამის ნატვრა; მაგრამ რა შეუძლიანთ.","Useless would be their begging, their supplication, even supposing they were able to yearn for this, but of course they cannot.","It would be in vain to ask them, to beg them, even if they could destroy it; But what can they do?","Their pleas, their supplications, would be in vain, even if they could express this longing; but what can they do.","Their plea, their prayer would be in vain, even if they could wish for it; but what can they do.",,,
402,27,The Coarse Grass,22,მეც იმათ დავსცქერი თავზე და თითო-ოროლ წვეთობით ნამს ვასხურებ.,I too look down upon them and shed dew upon them drop by drop.,I also sprinkle them on my head and sprinkle the dew with one or two drops.,I also look down at them and sprinkle them with a few drops of dew.,I too look down at them and sprinkle dew drop by drop.,,,
403,27,The Coarse Grass,23,იმათთვის ეს მეტისმეტად სასიამოვნოა..,For them this is particularly pleasurable.,For them it is very pleasant.,It's very pleasant for them...,"For them, this is extremely pleasing.",,,
404,27,The Coarse Grass,24,"ნეტა ერთიც არის მეგობარი მომცა, ხანდახან მაინც გამოვესაუბრებოდი.","I wish someone would give me just one friend, to whom I could chat from time to time.","He even gave me a friend, sometimes I would talk to him.","I wish I had at least one friend, I could talk to them sometimes.","If only I had one friend, I would talk to them sometimes.",,,
405,27,The Coarse Grass,25,"ღმერთმა ყვავილებს უშველოთ, გაღმა მთის ფერდიდამ რომ გამომცქერიან.",May God succour the flowers which look across at me from the slopes of the mountain opposite.,"God help the flowers, if they die on the other side of the mountain.",May God help the flowers that look at me from the other side of the mountain.,God bless the flowers looking at me from the other mountain slope.,,,
406,27,The Coarse Grass,26,"ტკბილად დუდუნებენ, ტკბილად მღერიან ნაზის, დაბალის ხმით.","They murmur and sing sweetly in a low, gentle voice.","They hum sweetly, they sing sweetly in a soft, low voice;","They hum sweetly, they sing sweetly in a soft, low voice","They murmur sweetly, sing sweetly in soft, low voices",,,
407,27,The Coarse Grass,27,"ისინიც, როგორც მე, ბედკრული, შესტრფიან პირიმზეს.","They, forlorn just like me, greatly love the mountain-heliotrope.","They too, like me, lucky, will meet Pirimze.","they, like me, are unfortunate, longing for the daisy.","they too, like me, are unfortunate, longing for the sun.",,,
408,27,The Coarse Grass,28,"ლამაზო პირიმზევ, როგორ შორსა ხარ ჩემზედ, მაგრამ მაინც როგორ მიკოდავ გულსა!","O lovely heliotrope, how far above me you are, and yet how you pierce my heart!","Beautiful Pirimzev, how far you are from me, but still how you kiss my heart!","Beautiful daisy, how far away you are from me, but how you still touch my heart!","Lovely sun, how far you are from me, but still, how you pierce my heart!",,,
409,27,The Coarse Grass,29,"მე როგორ შევსტრფი, თვალგულდამშეული შევსცქერივარ, თვალს ვერ ვარიდებ ერთს წუთას.",How adoringly I gaze upon it — both my eyes and heart hunger for it — I cannot take my eyes off it for a second.,"How I rushed, I stared intently, I can't take my eyes off of him for a minute","How I long for her, I gaze at her with longing, I can't take my eyes off her for a moment","How much I adore you, I gaze at you with longing, I cannot take my eyes off you for a moment",,,
410,27,The Coarse Grass,30,"ისე მიყვარს, და ის-კი ერთხელაც არ გადმომხედავს, რომ ჩემი მოკლული, დამწვარი გული გაცოცხლდეს; ის მზეს შესცქერის, იმას ეტრფის.","I love it so much, but it will never once glance across at me to regenerate this heart of mine, perishing and consumed with ardour; no, it peers at the sun that it loves.","I love him so much, and he doesn't look away from me even once to revive my dead, burnt heart. He looks at the sun, he meets it.","I love her so much, and she never looks at me, even once, to revive my withered, burnt heart; she gazes at the sun, she longs for it.","I love you so much, and you do not even look at me once to revive my dead, burning heart; you look at the sun, you love it.",,,
411,27,The Coarse Grass,31,პირიმზე მზის მოტრფიალეა.,The heliotrope is the sun’s lover.,The sun shines on Pirim.,The daisy is a sun-worshipper.,The sun is the sun's lover.,,,
412,27,The Coarse Grass,32,აღმოსავლეთიდამ დასავლეთამდე თვალს და პირს იმას აყოლებს.,From east to west its whole face follows the passage of the sun.,"From the east to the west, the eye and the mouth follow it","From east to west, she follows it with her eyes and face","From east to west, it follows it with its eyes and face",,,
413,27,The Coarse Grass,33,"როცა მზე ჩავა, დაიქვითინებს, იწყენს სატრფოს განშორებას.","When the sun sets, it sobs away, upset at this separation from its beloved.","When the sun goes down, he will be white, he will be sad to part with Satrfo.","when the sun sets, she cries, sad at the separation from her beloved.","when the sun sets, it weeps, grieves the separation from its beloved.",,,
414,27,The Coarse Grass,34,პირიმზეს ტირილი მეც ამატირებს.,The crying of the heliotrope sets me crying too.,Pirimze's cry makes me cry too.,The daisy's crying makes me cry too.,The sun's crying makes me cry too.,,,
415,27,The Coarse Grass,35,"გუშინ, ვგონებ, მეც გადმომხედა.","Yesterday, I believe, it shot a glance at me as well.",I think I saw it yesterday.,"Yesterday, I think, she looked at me too.","Yesterday, I think, it looked at me too.",,,
416,27,The Coarse Grass,36,"არა, ის წმინდაა, უცოდველი, მე-კი უშნო და ცოდვილი.","No, the heliotrope is pure and free from sin, whereas I am ugly and sinful.","No, he is holy, sinless, and I am ugly and sinful.","No, she is pure, innocent, and I am ugly and sinful.","No, it is pure, innocent, and I am ugly and sinful.",,,
417,27,The Coarse Grass,37,მე განა სისხლითა და ბურტყლით უნდა ვიყო შემურული?!,Must I really always be encased in blood and down?,Should I be surrounded by blood and gore?!,Am I not stained with blood and filth?!,Shouldn't I be covered in blood and filth?!,,,
418,27,The Coarse Grass,38,"ეს სულ იმ ბებერის არწივის ბრალია, ჩემს გვერდით რომ ბუდობს.",This is all the fault of that old eagle that nests alongside me.,It's all the fault of that old eagle that nests next to me.,It's all the fault of that old eagle that nests next to me.,This is all the fault of that old eagle nesting next to me.,,,
419,27,The Coarse Grass,39,"გაიღვიძებს თუ არა დილით, მოჰყვება საზარელს ყეფას, ვიღაცას ემუქრება, აბრიალებს ი დიდრონს, სისხლის მოყვარულს თვალებს და მერე გასწევს სადავლოდ; ყველა ფრინველები გზას უთმობენ.","As soon as she awakes of a morning, she starts a horrible barking; she is evidently threatening someone — she flashes those gigantic, blood-loving eyes and then takes off to forage; no bird blocks her way.","If he wakes up in the morning, he barks hideously, threatens someone, glares at Diderot, the bloodthirsty, and then drags him out to death; All the birds give way.","As soon as he wakes up in the morning, he starts his terrifying screeching, threatening someone, rolling his big, bloodthirsty eyes, and then he sets off to hunt; all the birds make way for him.","As soon as it wakes up in the morning, it starts its terrifying cawing, threatening someone, flashing its huge, bloodthirsty eyes and then it goes off to hunt; all the birds give way to it.",,,
420,27,The Coarse Grass,40,"მოიტანს ნანადირევს, დაჯდება ჩემს ზემოდამ ერთს ამოჩემებულს ლოდზედ, სწიწკნის, სისხლი ჩამოსდის და მე დამდის.","She brings back her catch, perches on one of the boulders she has usurped above me, and then she tears it to pieces; blood drops down and falls right on top of me.","He brings the game, he sits on top of me, one of them is cut into a stone, it screams, blood comes out and I cry.","He brings his prey, sits on a chosen rock above me, and pecks at it, the blood drips down on me.","It brings its prey, sits on a favorite stone above me, tears it apart, the blood drips down and stains me.",,,
421,27,The Coarse Grass,41,საიდამ მოვერიდები?,How can I avoid it?,Why will I avoid it?,How can I avoid it?,Where can I hide?,,,
422,27,The Coarse Grass,42,"სისხლით წითლად ვილესები, მერე მზე დამხედავს და ახმობს ჩემს ტანზე ამ სისხლსა.",I am coated red with blood; then the sun peers down at me and dries the blood all over me.,"I'm red with blood, then the sun looks at me and calls out this blood on my body.","I become red with blood, then the sun looks at me and dries this blood on my body.","I am smeared red with blood, then the sun looks down and dries the blood on my body.",,,
423,27,The Coarse Grass,43,"იკურთხოს წვიმის გამჩენი! ხანდახან ის გამბანს ხოლმე. უთუოდ ამ სისხლის გამო მარიდებს პირიმზე თვალსა, თორემ ერთხელაც იქნებოდა დამიძახებდა: ქუჩო! კლდის შვილო, გამარჯობა შენიო!","No doubt it is because of this blood that the heliotrope averts its eyes from me, otherwise it would probably call over to me just once: “Grass! Child of the rock, good morning to you!”","Undoubtedly, because of this blood, Pirim's eyes are cringing, otherwise he would have called me once: street! Son of the rock, hail yours!","Surely the daisy avoids my gaze because of this blood, otherwise, she would have called out to me at least once: ""Oh grass! Child of the cliff, greetings to you!""","Surely it is because of this blood that the sun avoids looking at me, otherwise, it would have called out to me once: Grass! Child of the cliff, greetings to you!",,,
424,27,The Coarse Grass,44,მიყვარს ეს ყვავილი…,I love this flower…,I love this flower...,I love this flower...,I love this flower...,,,
425,27,The Coarse Grass,45,"იმას კაცები პირიმზეს ეძახით, რადგან პირი და თვალები მუდამ მზისკენ აქვს მიპყრობილი, მზის მოტრფიალეა.",You men call it the heliotrope because it constantly has its face turned towards the sun — it is the sun’s lover.,"Men call it a flower, because its face and eyes are always directed towards the sun, it is a reflection of the sun","You humans call it a daisy because its face and eyes are always turned towards the sun, it's a sun-worshipper","you call it sun because its face and eyes are always turned towards the sun, it loves the sun",,,
426,27,The Coarse Grass,46,"როგორც შვილის თვალები თან დასდევს დედას და სცდილობს არსად დაემალოს დედა, ისე ამისი.","Just as a child’s eyes follow after its other and try never to let her become hidden from them anywhere, just so the heliotrope’s eyes.","As the child's eyes follow the mother and tries to hide her mother, so does this.","just as a child's eyes follow its mother and try not to let the mother out of sight, so does the daisy.","just as a child's eyes follow its mother and try not to hide from her, so does this one.",,,
427,27,The Coarse Grass,47,"მზე დედაა, პირიმზე – შვილია მზისა.",The sun is its mother — the heliotrope is the sun’s offspring.,"The sun is the mother, Pirimze is the son of the sun.","The sun is the mother, the daisy is the child of the sun.","The sun is the mother, the flower is the sun's child.",,,
