ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking,n_emotions
1.24522e+18,just a reminder that yes it is april fools but racist and coronavirus jokes are not funny at all  period,0,0,0,0,0,0,1,0,0,0,1
1.24521e+18,mayor woodfin explains what landlords responsibilities are pertaining to rent during the coronavirus outbreak,0,0,0,0,0,0,0,0,1,0,1
1.24519e+18,plexus does not work  look up real accreditation it has  not the important ones  coronavirus 19 coronavirus,0,0,0,1,0,0,1,0,0,0,2
1.24517e+18,with regards to the navy coronavirus lets also note the personnel in barracks ,0,1,1,0,1,0,0,0,0,0,3
1.24517e+18,the antidote to fight corona virus is chloroquine according to didier raoult  ,1,0,0,0,0,0,0,0,1,0,2
1.24519e+18,they just said on the news that theyre releasing 1 000 non violent inmates because of corona virus ,0,0,0,0,1,0,0,0,1,0,2
1.24521e+18,implememt caa and nrc soon  so ye gandagi hamesha ke liye chali jaye  once corona crisis gets over,1,0,0,0,0,0,0,0,0,0,1
1.24522e+18,alright this corona shit got serious now ima stay my ass home no more sunday funday,0,0,0,0,1,1,1,0,0,0,3
1.24522e+18,if them put tha sumn deh inna me nose me betta have corona,0,0,0,0,0,0,0,0,0,1,1
1.24786e+18,then why dr usama 26yrs are expired due to corona  and why teens are effected,0,0,0,0,1,0,0,0,0,0,1
1.24517e+18,the best april fool right now is coronavirus coming out to tell us april fool  april foolday,1,0,0,0,0,0,0,0,0,1,2
1.24521e+18,delhi  a doctor working at a delhi government hospital has tested positive for coronavirus ,0,0,0,0,0,0,0,0,1,0,1
1.24524e+18,sounds like the germans had their towels on the coronavirus 19 test kits then gmb coronavirus,0,0,0,0,0,0,0,0,0,1,1
1.24516e+18,seniors who still owe hours in hs gonna tell their kids yah i wasnt able to walk on stage for graduation cuz of the corona virus,0,0,0,0,0,1,0,0,0,1,2
1.24523e+18,bonding naman tayo guys after coronavirus  retweet if you agree haha stayasone shoichigalaxy,0,0,0,0,0,0,0,0,0,1,1
1.24516e+18,can higher humidity help the corona virus  i keep my humidifier set on 55 ,1,1,0,0,1,0,0,0,0,0,3
1.2452e+18,hot water is the only cure for coronavirus as reveled to me by orunmila  i do not know where ooni see his cure april fools day,1,0,0,1,0,0,0,0,0,1,3
1.24521e+18,coronavirus coronavirus summary count coronavirus cases  859 032 deaths  42 322 recovered  178 101,0,0,0,0,0,0,0,0,1,0,1
1.24517e+18,def ordering my hair next week my bundle girl got 25 dollars off purchase bc of the corona    its litttt,1,0,0,0,0,0,0,0,0,1,2
1.24517e+18,mom   coughing to clear her throat  me  y you coughing huh  you have corona hmmmm mom  yeah and im gonna take you kids with me,0,0,0,0,0,0,0,0,0,1,1
1.24517e+18,havent received any spam calls since coronavirus started hahahaha what,0,0,0,0,0,0,0,0,0,1,1
1.2452e+18,trending on twitter the day i join  muslims  rss  jaishriram  shameonyuvibhajji for promoting afridi s corona fund  god  i feel dirty ,0,0,0,0,0,0,1,0,0,0,1
1.24514e+18,7   definitely  these entire two weeks has been 7  stay home coronavirus,0,0,0,0,0,1,0,0,0,0,1
1.24522e+18,breaking  13 qantas baggage handlers at adelaide airport have coronavirus  sa health on the case    ,0,0,0,0,1,0,0,0,1,0,2
1.24522e+18,to avoid community spreading tamil nadu need mass corona testing     tamil nadu demands mass testing,1,0,0,0,1,0,0,0,0,0,2
1.24514e+18,incase people still dont realize how serious this really is coronavirus,0,0,0,0,1,0,0,0,0,0,1
1.24521e+18,ima tell my teacher that the corona virus eat my hw  fuck it,0,0,0,0,0,0,0,0,0,1,1
1.24515e+18,he also said he knew it would be very bad from the start  coronavirus fail,0,0,0,1,0,0,1,1,0,0,2
1.24786e+18,coronavirus lockdown situation is like our own  existential crisis  hanging over our heads   prime minister calls for curfew extension,0,0,0,0,1,1,1,0,0,0,3
1.24517e+18,you gotta be one hating mf to create this coronavirus shit and cancel hot girl summer,0,0,0,0,0,0,1,0,0,1,2
1.24521e+18,hey um i have the coronavirus  ha  bro i couldnt belieeeve it they handed me the test and it was like april fooslsssshk haha idiot,0,0,0,0,0,0,0,0,0,1,1
1.24522e+18,if you fucking tell april fools jokes about having corona delete yourself from my life kthx,0,0,0,0,0,0,1,0,0,1,2
1.24516e+18,okay corona its time for you to go    you fucking w  my 2week fill and pedicure,0,0,0,0,0,1,1,0,0,0,2
1.24514e+18,healing prayers for our officers and civilians   m coronavirus,0,0,1,0,0,0,0,0,0,0,1
1.24517e+18,what if the coronavirus is just a big april fools joke that gona bad   april fools day,1,0,0,0,0,0,0,0,0,1,2
1.24522e+18,haha imagine if coronavirus was just one big april fools joke and our lives would go back to normal haha thatd be so funny,0,0,0,0,0,0,0,0,0,1,1
1.24519e+18,its time for corona to go so i can start back going to my mans house  i cant deal,0,0,0,0,0,1,0,0,0,0,1
1.2452e+18,oh ya my cousin and her husband that live in nyc got coronavirus so thats todays exciting news,0,0,0,1,1,1,0,0,0,0,3
1.24522e+18,yay its april 1 finally time for the government to tell us coronavirus is fake and we can go outside,1,0,0,1,1,0,0,0,0,1,4
1.2452e+18,it is gonna be a great month i am speaking it into existence regardless of the corona disaster,1,0,0,0,0,0,0,0,0,0,1
1.24515e+18,smh i hate the fact that ppl not taking the coronavirus serious  this shit real dawg  ,0,0,0,1,0,0,1,0,0,0,2
1.24525e+18,no wonder we are so behind on testing when 5 weeks ago phe only judged coronavirus as a moderate risk ,0,0,0,0,0,0,1,0,0,0,1
1.24522e+18,what the fuck  im calling sticky fingaz hotline and its not going in   coronavirus ,0,0,0,0,0,0,1,0,0,0,1
1.24525e+18,okay it is april fools day   please tell us this coronavirus was a joke laughing out loud,0,0,0,0,0,0,0,0,0,1,1
1.24522e+18,breaking eight new cases of coronavirus reported from ahmedabad  number rises to 82 in gujarat coronavirus india cautionyespanicno,0,0,0,0,0,0,0,0,1,0,1
1.24516e+18,impressed with how has handled coronavirus    from a management  morale  content  and logistical perspective ,0,1,0,0,0,0,0,0,0,0,1
1.24524e+18,all the pseudo liberals librandu   pseudo seculars leftists are suffering from appeasement virus which is more dangerous than corona,0,0,0,0,0,0,1,0,0,1,2
1.24514e+18,wow  that means the 126 people who watch cnn will not learn about what is happening with coronavirus ,0,0,0,0,0,0,0,0,1,1,2
1.2452e+18,sir in everyclass be like  chalo bacho aao sunty hain corona ki kahani  i am done ,0,0,0,0,0,1,0,0,0,1,2
1.24517e+18,everybody is sleeping  i stand and watch  be awake my friends  do not start to love your chains coronavirus coronvirusitalia coronavirus,1,0,0,1,1,0,0,0,0,0,3
1.24786e+18,reduce exposure  reduce spread and optimize immunity   stop statin use  stop smoking  stop sugars ,1,0,0,0,0,1,0,0,1,0,3
1.2452e+18,i love eugene and rapunzel so much  they are the power couple  like the dark kingdom and corona united for them omg i love that ,1,0,0,0,0,0,0,0,0,1,2
1.24785e+18,two people i work with have lost parents to coronavirus  this is a savage virus  please stay at home  stay at home save lives,0,0,0,0,1,1,0,0,0,0,2
1.24514e+18,yes  stay home people  flatten the curve coronavirusontario coronavirus 19,1,0,0,0,1,0,0,0,0,0,2
1.2477e+18,if you have a glass of wine in one hand and a cocktail in the other  you cant touch your face  advice quarantine coronavirus,0,0,0,1,0,0,0,0,0,1,2
1.24517e+18,american coronavirus deaths could be a thousand times more than all allied deaths on d day ,0,0,0,1,1,1,0,0,0,0,3
1.24523e+18,coronavirus did a fart then got a trusty sword our 3 year olds view on the pandemic ,0,0,0,0,0,0,0,0,0,1,1
1.2452e+18,san diego city and county leaders say they will open up the convention center to house the homeless during the coronavirus outbreak ,0,0,0,0,0,0,0,0,1,0,1
1.24517e+18,i have not used a toilet in days  because i am bored shitless and pissless  coronavirus justsayin,0,0,0,0,0,1,1,0,0,1,3
1.24517e+18,the only cool part about this corona virus shit is everyone outside doing shit with no jobs just like when we were kids,0,0,0,0,0,0,1,0,0,1,2
1.24515e+18,also stay inside you stupid fucks trying to go back to school coronavirus,0,0,0,0,0,0,1,0,0,0,1
1.24525e+18,jaejoong dude  you can raise corona virus awareness through different waysss but not making it as a joke or prank  damn ,0,0,0,0,0,0,1,0,0,0,1
1.24523e+18,corona virus se corona jihad    some people s extreme hate towards islam is beyond my thinking,0,0,0,0,0,1,1,0,0,1,3
1.24516e+18,trump s wing it strategy has met its match  coronavirus  and this will have dire consequences on the american people ,0,0,0,1,1,0,0,0,0,0,2
1.24519e+18,share this so those in chennai who might be affected can take the needed steps  coronavirus 19,1,1,0,0,0,0,0,0,0,0,2
1.24522e+18,corona virus make 2007 barista champion drink instant coffee,0,0,0,0,0,0,0,0,0,1,1
1.2452e+18,my wife is a microbiologist and she has always thought going on a cruise to be a bad idea  coronavirus quarantine,0,0,0,1,1,0,0,0,0,1,3
1.2452e+18,if someone makes an april fool s joke regarding the coronavirus let us all just bash the fuck out of them,0,0,0,0,0,0,1,0,0,0,1
1.24518e+18,still waiting for the april fools  corona virus isnt real,1,0,0,1,0,0,0,0,0,1,3
1.24521e+18,happy new month to you all from corona babies to quarantine babies we cherish you all,1,0,0,0,0,0,0,0,0,1,2
1.24519e+18,china first attack  pearl harbor  china is guilty of releasing corona on america    time for an american response     ,0,0,0,0,0,0,1,1,0,0,1
1.2452e+18,india reports 227 new coronavirus cases in a day coronavirus india coronavirus outbreak india coronavirus,0,0,0,0,0,0,0,0,1,0,1
1.24517e+18,if you try to pull a coronavirus april fools joke tomorrow  you are getting blocked  punched  something  shits not funny ,0,0,0,0,0,0,1,0,0,0,1
1.24524e+18,structural of coronavirus like crown so corona is latin name of crown  stay homesavefamily coronavirus 19 effect,1,0,0,0,0,0,0,0,0,1,2
1.24525e+18,calling it now  the coronavirus is an elaborate april fools joke that the world is playing on us ,0,0,0,0,0,1,1,1,0,1,3
1.24518e+18,im gonna be pissed if i caught the coronavirus bc i already had the swine flu so i feel like ive already paid my deadly illness fees,0,0,0,1,0,0,0,0,0,1,2
1.24524e+18,my greatest fear is not so much getting corona  it is giving it to someone ,0,0,0,0,1,0,0,0,0,0,1
1.24515e+18,corona got this summer looking like project x with all these plans yall making,0,0,0,0,0,0,0,0,0,1,1
1.24515e+18,be it crime or corona    the cure seems to be nids    how clever coronavirus never let a serious crisis go to waste,0,0,0,0,0,0,1,0,0,1,2
1.24785e+18,the 3 to 5 closest people to you right now are in the same position as you mentally  financially and spiritually  coronavirus,0,0,0,0,0,0,0,0,0,0,0
1.2452e+18,hoping that china says the coronavirus was an april fools joke haha,0,0,0,0,0,0,0,0,0,1,1
1.24521e+18,i dont want any scary jokes about coronavirus im serious one of my relatives is positive in another state im very anxious about it,0,0,0,0,1,0,0,0,0,0,1
1.24521e+18,as of today  more precious than rolls royce are tissue rolls in the us  coronavirus coronavirus,0,0,0,0,0,0,0,0,0,1,1
1.24518e+18,how to mitigate the economic impact of coronavirus on your portfolio  some practical advice  from,1,1,0,0,0,0,0,0,0,0,2
1.24525e+18,rick astley promises a free gig for nhs workers post coronavirus   havent they suffered enough  ,0,0,0,1,0,1,1,0,0,1,4
1.24514e+18,cuz of the impeachment  he couldnt chew gum and walk at the same time  when it came to the coronavirus response,0,0,0,0,0,0,1,0,0,1,2
1.24515e+18,niggas cant even cough without ppl thinking its corona,0,0,0,1,0,0,0,0,0,1,2
1.24523e+18,why instagram live turning into a strip club    shorties throwing oouchie everywhere for the gram tonight coronavirus,0,0,0,0,1,1,1,0,0,0,3
1.2452e+18,no april fools day games this year we are still busy fighting coronavirus   ,0,0,0,0,1,0,1,0,0,1,3
1.24524e+18,waiting for the government to come out and say coronavirus was all an april fools prank,1,0,0,0,0,0,0,0,0,1,2
1.2452e+18,listening for these folks theories about corona just really show me how dumb hoes is,0,0,0,1,0,0,1,1,0,0,2
1.2452e+18,coronavirus truly shows us how crucial it is for our survival that all of us take care of each other and the world that we live in ,1,1,0,0,0,0,0,0,0,0,2
1.24786e+18,founder has said he will donate  1bn towards efforts to tackle the coronavirus pandemic,0,0,0,0,0,0,0,0,1,0,1
1.24525e+18,happy new month fam  coronavirus wouldnt even let me april fool in peace i almost landed at ncdc quarantine facility  ,1,0,0,0,0,1,0,0,0,1,3
1.24522e+18,wow me my friends rlly was suppose to be leaving for miami tomorrow fuck this corona shit fr,0,0,0,0,0,1,1,0,0,0,2
1.24519e+18,i want to wake up one day and notice that there is nothing called corona virus and all of this shit was a dream,1,0,0,0,0,0,1,0,0,0,2
1.24523e+18,corona  you were a bit early but nows the time to say april fools,1,0,0,0,0,0,0,0,0,1,2
1.24522e+18,new york coronavirus deaths jumped 27  since yesterday to 1 550  sue herera  halftime report 3 31 20 tradersedge,0,0,0,0,0,0,0,0,1,0,1
1.24518e+18,it is simple  trump does not want you to know how many have coronavirus period  trump press conference,0,0,0,0,0,0,1,1,0,0,1
1.24517e+18,coronavirus coronavirus social distancing,0,0,0,1,0,0,1,0,0,1,3
1.24519e+18,bitch im so sad  if this corona virus shit hadnt happened id be with my dad today  i just wanna see my daaaad,0,0,0,0,0,1,0,0,0,0,1
1.24514e+18,disgusting behavior by big business but what else do you expect from this oligarchy coronavirus coronavirus,0,0,0,0,0,0,1,0,0,0,1
1.24519e+18,laughing out loud needs to speak with his scientists as to what he people should stay home or not coronavirus,0,0,0,0,0,0,0,0,0,1,1
1.24524e+18,revolution instead of evolution  its time to revolt against corona stay at home staysafe revoltagainstcorona,1,0,0,0,0,0,0,0,0,0,1
1.24523e+18,since tomorrow is april im prepared for all the people that r gonna say they have coronavirus as a joke,0,0,0,0,0,0,1,0,0,1,2
1.24525e+18,dis corona really affect my female friends wey dey do travel work    ,0,0,0,0,1,0,1,0,0,1,3
1.24517e+18,when all this corona stuff started happening  mr jones said you ready to graduate on google classroom  and i thought he was joining,0,0,0,1,0,1,0,0,0,1,3
1.24785e+18,hi ktr sir good effort to fight corona  are you working heard sir ,0,1,0,0,0,0,0,0,0,0,1
1.24782e+18,easter read  special edition newsletter on coronavirus and the implications for trade policy,0,0,0,0,0,0,0,0,1,0,1
1.24522e+18,tfw the fire state of dealing with rampant corona infection leaves you with no hope for humankind,0,0,0,0,0,0,0,0,0,1,1
1.24521e+18,on my soul i do not fear no viruses yet alone the coronavirus and if you truly fear this shit youre a spineless sheep with no faith,1,0,0,0,0,0,0,0,0,0,1
1.24515e+18,we know today is the first of april  please nobody should go and start doing april fool with corona virus oo abeg ooo ,0,0,0,0,0,0,1,0,0,1,2
1.24524e+18,koreaboo istg  i almost cursed at your article about coronavirus  but it is true though  it has a ig link,0,1,0,0,0,1,1,0,0,0,3
1.24786e+18,refused to refund flights that they canceled due to coronavirus thieves give people their money back ,0,0,0,0,0,0,1,0,0,0,1
1.2452e+18,my sister and i have a instagram and youtube page together  and i want to start a prank war   quarantineactivities coronavirus,0,0,0,0,0,0,0,0,0,1,1
1.24519e+18,corona not only ruined being outside and me going to chicago but it has ruined ranked league because kids are always on now,0,0,0,0,0,1,1,0,0,1,3
1.2452e+18,just heard that fake news specialist chris fredo cuomo has contracted the coronavirus  wishing him a speedy recovery ,0,0,0,0,0,0,0,0,0,1,1
1.24519e+18,tbh  the way they test for the corona virus alone should be enough to make yall wanna avoid it at all cost ,1,0,0,0,1,0,0,0,0,0,2
1.24523e+18,we were anticipating bombs to fall and they didnt    the bomb is coronavirus and this is the new worldwarthree,0,0,0,0,1,1,0,0,0,0,2
1.24518e+18,i put my techs on notice today  no coronavirus related april fools pranks  let the fake pregnancies flow,0,0,0,1,0,0,0,0,0,1,2
1.24521e+18,obo there is one deadly virus called hunger go finish me before corona help me make i buy food  2007218893 zenith bank,0,0,0,1,1,0,0,0,0,0,2
1.24524e+18,ughh another friend experiencing coronavirus symptoms  srsly   fck off  coronavirus,0,0,0,0,0,0,1,0,0,0,1
1.24523e+18,14 new confirmed case s  in usa totaling 188 592 in this place  already 859 409 worldwide  coronavirus coronavirus usa,0,0,0,0,0,0,0,0,1,0,1
1.24521e+18,if i see any april fools jokes about someone having corona i am blocking without a second thought that shit is not and never will be funny,0,0,0,0,0,0,1,0,0,0,1
1.24517e+18,why done made me leave the grocery sto fuck the corona mane,0,0,0,0,0,0,1,0,0,0,1
1.24517e+18,owing to coronavirus i hope every mankind is staying at home with their kids and kins  coronavirus,1,0,1,0,0,0,0,0,0,0,2
1.24518e+18,this breaks my heart mannn senior year is canceled  fuck the corona virus,0,0,0,0,0,1,1,0,0,0,2
1.24785e+18,152 doctors  63 nurses nagpositive sa coronavirus,0,0,0,0,0,1,0,0,0,0,1
1.24522e+18,if i see one more naive girl post about how sad they are they cant go get wasted im gonna lose it on them shutup coronavirus,0,0,0,0,0,0,1,0,0,0,1
1.24519e+18,i cannot wait to move to florida  this coronavirus shit is messing with my fucking plans ,0,0,0,0,0,0,1,0,0,0,1
1.24522e+18,going to be lots of corona babies born in q4 2020 and q1 2021 ,0,0,0,0,0,0,0,0,0,1,1
1.24518e+18,when was the last time you left the house since corona virus hit kenya   jumiaheroes,0,0,0,0,0,1,0,0,0,1,2
1.24525e+18,breaking foxnews alert   coronavirus death toll in us reaches 4 000,0,0,0,0,0,0,0,0,1,0,1
1.24522e+18, to the tune of green days wake me up when september ends  wake me up  when corona ends,1,0,0,0,1,0,0,0,0,1,3
1.24517e+18,don lemon just asked chris cuomo if he got his gift  says i sent you a six pack of corona ,0,0,0,0,0,0,0,0,0,1,1
1.2452e+18,what a miracle  flu got cured by coronavirus 19  good lock to ur family  coronavirus 19 coronavirus trump virus,1,0,0,1,0,0,0,0,0,1,3
1.24519e+18,my mom said da corona aint a sickness its a demonic spirit possessing ppl,0,0,0,1,0,0,0,1,0,0,1
1.24523e+18,ever time i say coronavirus i gotta say it like cardi,0,0,0,0,0,0,0,0,0,1,1
1.24521e+18,madam can you help india to get coronavirus testing kits to,1,1,0,0,1,0,0,0,0,0,3
1.24525e+18,coronavirus infections update nos us 188 280 italy 105 792 spain95 923 germany71 808 france52 128 iran 44 605,0,0,0,0,0,0,0,0,1,0,1
1.24524e+18,modi testing the waters of free speech  it will start with coronavirus and there is no end ,0,0,0,0,1,1,1,0,0,0,3
1.24786e+18,im such a hot ass butch rn  thanx to corona my style  music taste and lifetstyle is it  thank you smh sending a post card ,0,0,0,0,0,0,1,0,0,1,2
1.24522e+18,the only joke for this april fools is this coronavirus for ruining my character development,0,0,0,0,0,0,1,0,0,1,2
1.24525e+18,happy new month dearies  the month corona virus leaves us  amen,0,0,1,0,0,0,0,0,0,0,1
1.24523e+18,government of india is planning to buy ventilators from them  it cant get any lower than this  coronavirus coronavirus,0,1,0,0,1,0,1,0,0,0,3
1.24516e+18,gov cuomo been going hard af in his timbs to stop the spread of corona just for his brother to get it  a damn shame,0,0,0,0,0,1,1,0,0,0,2
1.24523e+18,forty three new coronavirus cases reported in andhra pradesh  tally in state rises to 87  govt pti,0,0,0,0,0,0,0,0,1,0,1
1.24522e+18,off to bed for class tomorrow  praying tomorrow is corona free       wish i was joking   ,1,0,1,0,0,0,0,0,0,0,2
1.24523e+18,i was supposed to buy an audi in june  but theres still time  corona will not stop us,1,0,0,0,0,0,0,0,0,0,1
1.2452e+18,this corona shit getting serious about to tell my mom quit her job i got her forever no questions asked,0,0,0,0,1,0,1,0,0,0,2
1.24522e+18,what if the government was to come out today and say april fools   the coronavirus is fake  ,1,0,0,1,0,0,0,0,0,1,3
1.24524e+18,i salute the coronafighters   who are doing their duty for their people  let us hope we will definitely defeat the coronavirus one day ,1,1,0,0,0,0,0,0,0,0,2
1.24523e+18,ok guys april fools  just admit the corona virus was a prank,1,0,0,0,0,0,1,0,0,1,3
1.24518e+18,so yall telling me    yall booked paid for and went on a cruise knowing coronavirus was running around  wow,0,0,0,0,0,0,0,0,0,1,1
1.24524e+18,during these crisis ridden days resulting from coronavirus  we have somehow sidelined the obnoxious public habit of spitting on roads ,1,0,0,0,0,0,1,0,0,1,3
1.24517e+18,i am on track to get every gun gold in modernwarfare by the end of corona season  send help,1,0,0,0,0,0,0,0,0,1,2
1.24523e+18,wish they can hit us with that april fools on this corona virus shit   ,0,0,0,1,1,0,1,0,0,0,3
1.24516e+18,i hope when we get through coronavirus coronavirus corporations remember we are all in this together when its time to share profit ,1,0,0,0,0,0,1,0,0,0,2
1.24516e+18,ok trick question  which is worse coronavirus or cancer   no disrespect intended ,0,0,0,1,0,0,0,0,0,0,1
1.24517e+18,14 coronavirus positive cases reported in west godavari  total cases in andhrapradesh now 58 ,0,0,0,0,0,0,0,0,1,0,1
1.24516e+18,prisons are a breeding ground for the corona virus  yeah  that and every other fuckkkkkkking disease in this planet  wtfffff,0,0,0,0,0,0,1,1,0,0,1
1.24522e+18,i just started coughing uncontrollably and wheezing     could be coronavirus  could be a crumb from a saltine,0,0,0,0,1,0,0,0,0,1,2
1.24521e+18,breaking us coronavirus death toll surpasses 4 000 mark  infections close to 190 000   johns hopkins university,0,0,0,0,0,0,0,0,1,0,1
1.24524e+18,holy shit its april already      im not ready for these corona virus themed april fools jokes,0,0,0,0,0,0,1,0,0,1,2
1.24516e+18,part of the panic and fear is occurring because the government cannot be trusted  coronavirus coronavirus msmhatesamerica trump potus,0,0,0,0,1,0,0,1,0,0,1
1.24522e+18,the coronavirus is everywhere  now that i have to be locked inside i want to go outside like what the crap,0,0,0,0,0,1,0,0,0,1,2
1.24522e+18,so tomorrow  everyone is gonna make coronavirus april fools jokes and i am already simply      tired,0,0,0,0,0,1,1,0,0,0,2
1.24521e+18,any idea of accepting head shave challenge for nurse who worked against corona coronavirus 19       ,0,1,0,0,1,0,0,0,0,0,2
1.24525e+18,you know times are tough when the most exciting thing in your day will be an asda delivery coronavirus day5isolation,1,0,0,1,0,1,0,0,0,1,4
1.24514e+18,its the remix to ignition  the coronavirus edition  used to go to the gym  now i cant get out of the kitchen ,0,0,0,1,0,1,0,0,0,1,3
1.24524e+18,take all your aid to the national task force on coronavirus  let us not undo the efforts that are being made,1,1,0,0,0,0,0,0,0,0,2
1.24519e+18,i do not even fucking need corona  hay fever is fucking me up already anyway,0,0,0,0,0,0,1,0,0,1,2
1.24516e+18,yo idk who needs to see this  but tell your immigrant parents that corona isnt caused by 5g that whatsapp is the devil,0,0,0,0,0,0,0,0,0,1,1
1.24518e+18,i can hear it now i woulda gone pro but coronavirus put us on lockdown my senior year,0,0,0,0,0,0,0,0,0,1,1
1.24516e+18,the ad firm internet marketing ceo offers free services for small businesses during coronavirus pandemic press release     i   ,0,1,0,0,0,0,0,0,1,0,2
1.24524e+18,chatting to baba buntu today on lockdownonline with ninja x about corona  the lockdown and what it means for africa questions welcome,0,0,0,0,0,0,0,0,1,1,2
1.24518e+18,that kim jong un fella from north korea is not getting the praise he deserves  0 coronavirus cases  the mans working miracles,1,1,0,0,0,0,0,0,0,0,2
1.24786e+18,mommy  it is time to put that edit away and read me all of tex and indi  homeschool wfh 8am coronavirus sigh,0,0,0,0,0,0,0,0,0,1,1
1.24525e+18,who ever that guy who used coronavirus as prank   not only is very distasteful and insensitive but downright ignorant in all levels ,0,0,0,0,0,0,1,0,0,0,1
1.24521e+18,dear did you refuse to help the american people deal with coronavirus 19 ,0,0,0,0,0,0,0,0,0,1,1
1.24524e+18,i really dont think it is appropriate to joke about corona at a time like this,0,0,1,0,0,0,1,0,0,0,2
1.24519e+18,coronavirus was invented by the government so that everyone would be home and the gov would get accurate census results,1,0,0,0,0,0,0,0,0,1,2
1.24523e+18,can the gov  be like haha jk coronavirus aint real  april fools,1,0,0,0,1,1,0,0,0,1,4
1.24521e+18,i just wanted to see them 5 days ago and this damn coronavirus made me miss the concert of the century ,0,0,0,0,0,1,1,0,0,0,2
1.24515e+18,i dont even have the words for the way this fucking coronavirus is ruining my life,0,0,0,0,0,0,1,0,0,0,1
1.24786e+18,what part of social distancing does not joe understand he has now subjected you to coronavirus 19,0,0,0,0,0,0,1,0,0,1,2
1.24785e+18,    no nails  box dyed hair  border line alcoholic starting to resemble a whale     fuck you corona     struggling,0,0,0,0,1,0,1,0,0,0,2
1.24521e+18,my kids mothers are planing moving out of us if vaccine for corona is mandatory   i said  fuck yeah  ,0,0,0,0,1,1,0,0,0,1,3
1.24522e+18,all i wanted for april fool s day is coronavirus was just a joke and we woke up as if nothing has happened,1,0,0,1,0,0,0,0,0,1,3
1.24521e+18,indian media is all about hindu muslim even in pandemic  muslims coronavirus struggle lockdown coronavirus coronavirus,0,0,0,1,0,0,1,0,0,0,2
1.24515e+18,those who said proudly   what can corona do to those is mosque and now  super spreader are criminal nothing else ,0,0,0,0,0,0,1,1,0,0,1
1.24785e+18,with corona virus going around it not a good time for me to feel like absolute shit,0,0,0,1,0,1,0,0,0,1,3
1.2452e+18,if we staying in and working out how we gone die from corona we killing two birds with one stone,1,0,0,0,1,0,0,0,0,0,2
1.24524e+18,nigga fucc that if i got corona plz let me die cos naw dummy,0,0,0,1,1,1,0,0,0,0,3
1.24514e+18,coronavirus quarantine got you feeling alone  make more people ,0,0,0,0,0,1,0,0,0,1,2
1.24786e+18,fuck you dalai  it is time to donate money for coronavirus  stop praying  start donating ,0,0,0,0,0,0,1,0,0,0,1
1.24519e+18,shortie just asked me how we gonna deal with corona virus and coronavirus 19 at the same time      think im gonna stay single a while longer,0,0,0,1,0,0,0,0,0,1,2
1.24785e+18,doctor says that there is medicine for coronavirus  that is social distancing only nothing else  prime minister calls for curfew extension,0,0,0,0,1,0,0,0,1,0,2
1.2452e+18,instagram influencers are gonna be pumped to bottle this up and sell it as a corona detox,0,0,0,0,0,0,1,0,0,1,2
1.24523e+18,muslim areas are super spreader of corona viruse   please stay away from these area and people too,0,0,0,0,1,0,1,1,0,0,2
1.24525e+18,if you tell your friends and family that you have corona as an april fools prank  you are trash ,0,0,0,0,0,0,1,0,0,0,1
1.24515e+18,yeah  that flu is worse than coronavirus statement being peddled all over social media did not age well  did it ,0,0,0,0,0,1,1,0,0,0,2
1.24516e+18,important things like treatment for coronavirus cuz who cares about these people  ,0,0,0,0,1,0,1,0,0,0,2
1.24522e+18,i do not understand what joy people get from creating and spreading fake news around coronavirus 19,0,0,0,0,0,0,1,0,0,0,1
1.24515e+18,are the people counting corn acres the same ones counting corona virus cases in china ,0,0,0,0,0,0,1,0,0,1,2
1.2452e+18,what if the corona virus was a sick april fools joke to show how social media could affect the population,0,0,0,0,0,0,0,0,0,1,1
1.24523e+18,i have heard of people taking a preventative pneumonia vaccine but there is zero data showing whether it is a viable measure against coronavirus ,0,0,0,1,1,0,0,0,0,0,2
1.24514e+18,my birthday is in exactly 2 months  pls join me as we say a prayer for corona to be gone by then so i can be 21 have some fun,1,0,1,0,0,0,0,0,0,0,2
1.24514e+18,corona episode of arrested development is gob performing illusions for everyone whole george sr tries to escape the model home,0,0,0,0,0,0,0,1,0,0,0
1.2452e+18,if anyone of you make an april fools joke about the corona virus go lick a toilet and live in a cave till you learn some manners ,0,0,0,0,0,0,1,0,0,1,2
1.24523e+18,ive been through 3 decades  2 centuries  2 millennias  the corona virus 90skids,0,0,0,0,0,0,0,0,0,1,1
1.24514e+18,whats the most embarrassing thing you own that your family is going to have to donate to goodwill when you die from the coronavirus  ,0,0,0,0,0,1,0,0,0,1,2
1.24519e+18,a british national is among four people who have died on a coronavirus stricken cruise ship heading to the us ,0,0,0,0,0,0,0,0,1,0,1
1.24525e+18,thank you for following us  avoid too much content on coronavirus   that stress can cause psychological issues ,1,0,0,0,0,0,0,0,1,0,2
1.24521e+18,i might have corona virus and no this isnt an april fools joke  im scared,0,0,0,0,1,0,1,0,0,0,2
1.24523e+18,who is up cannot sleep so bored the coronavirus is blowing me all i do is sleep during the day and then i am up all night,1,0,0,0,0,1,0,0,0,0,2
1.24516e+18,the doc seh april fools day get cancelled    so unnu nuh badda with foolishness  no coronavirus fake news ,0,0,0,0,0,0,1,0,0,1,2
1.24523e+18,those with whack ass april fool s jokes will be subject to coronavirus vaccine testing,0,0,0,0,1,0,1,0,0,0,2
